"","ccg_name","gp_code","fyr","fqtr","gp_size","male","edu_3rd","age_5","age_15","age_75plus","ch_nb","ae_visits"
"1394","SB1","604UN",201516,"Q2",5834,2910,735,844,623,547,34,188
"1395","SB1","604UN",201516,"Q3",5821,2904,733,834,615,551,34,184
"1396","SB1","604UN",201516,"Q4",5807,2900,731,850,595,548,34,186
"1397","SB1","604UN",201617,"Q1",5819,2904,733,856,598,556,33,198
"1398","SB1","604UN",201617,"Q2",5795,2897,729,852,589,557,33,184
"1399","SB1","604UN",201617,"Q3",5784,2898,728,851,586,559,33,200
"1400","SB1","604UN",201617,"Q4",5800,2909,730,850,579,564,34,185
"1401","SB1","604UN",201718,"Q1",5802,2905,730,849,577,564,32,184
"1402","SB1","604UN",201718,"Q2",5807,2908,730,836,570,575,33,203
"1403","SB1","604UN",201718,"Q3",5797,2913,728,830,552,579,33,170
"1404","SB1","604UN",201718,"Q4",5798,2920,729,838,542,584,33,190
"1405","SB1","604UN",201819,"Q1",5788,2904,728,840,532,590,33,192
"1406","SB1","604UN",201819,"Q2",5789,2905,728,843,538,605,33,186
"1407","SB1","604UN",201819,"Q3",5805,2914,732,843,540,620,32.33333333,183
"1408","SB1","604UN",201819,"Q4",5814,2919,731,844,531,629,33,205
"1409","RB1","608YN",201516,"Q1",10712,5246,1241,1602,1174,1397,55,361
"1410","RB1","608YN",201516,"Q2",10747,5257,1245,1594,1206,1406,54,351
"1411","RB1","608YN",201516,"Q3",10708,5245,1240,1578,1211,1394,54,350
"1412","RB1","608YN",201516,"Q4",10734,5275,1243,1590,1183,1412,56,351
"1413","RB1","608YN",201617,"Q1",10753,5287,1246,1621,1177,1404,54,363
"1414","RB1","608YN",201617,"Q2",10844,5331,1257,1642,1212,1414,54,352
"1415","RB1","608YN",201617,"Q3",10902,5366,1264,1655,1204,1423,55,363
"1416","RB1","608YN",201617,"Q4",10926,5388,1267,1665,1182,1418,56,372
"1417","RB1","608YN",201718,"Q1",10949,5399,1270,1681,1184,1412,58.33333333,376
"1418","RB1","608YN",201718,"Q2",11038,5426,1281,1713,1197,1405,68,382
"1419","RB1","608YN",201718,"Q3",11078,5450,1286,1717,1192,1400,86.66666667,364
"1420","RB1","608YN",201718,"Q4",11052,5437,1283,1726,1163,1390,95,370
"1421","RB1","608YN",201819,"Q1",11071,5436,1286,1732,1158,1380,99.33333333,370
"1422","RB1","608YN",201819,"Q2",11042,5427,1283,1750,1164,1344,87,383
"1423","RB1","608YN",201819,"Q3",11065,5441,1286,1749,1175,1336,86,380
"1424","RB1","608YN",201819,"Q4",11046,5432,1284,1742,1146,1350,88,370
"1425","RA1","609JZ",201516,"Q1",17289,8491,1996,2730,1752,1761,162,563
"1426","RA1","609JZ",201516,"Q2",17344,8528,2004,2728,1760,1782,170.3333333,560
"1427","RA1","609JZ",201516,"Q3",17377,8541,2008,2721,1748,1819,179,552
"1428","RA1","609JZ",201516,"Q4",17246,8471,1993,2705,1696,1839,179,583
"1429","RA1","609JZ",201617,"Q1",17085,8387,1975,2689,1692,1834,177,603
"1430","RA1","609JZ",201617,"Q2",16972,8347,1961,2659,1682,1835,177.3333333,573
"1431","RA1","609JZ",201617,"Q3",16937,8325,1958,2624,1703,1832,178,551
"1432","RA1","609JZ",201617,"Q4",16824,8248,1946,2618,1662,1835,177,546
"1433","RA1","609JZ",201718,"Q1",16729,8218,1935,2605,1635,1839,179.6666667,562
"1434","RA1","609JZ",201718,"Q2",16675,8199,1930,2601,1628,1837,174,550
"1435","RA1","609JZ",201718,"Q3",16655,8185,1927,2597,1604,1850,175,544
"1436","RA1","609JZ",201718,"Q4",16609,8163,1922,2581,1578,1871,174,564
"1437","RA1","609JZ",201819,"Q1",16580,8153,1919,2555,1591,1885,174,568
"1438","RA1","609JZ",201819,"Q2",16509,8109,1910,2527,1599,1894,178,557
"1439","RA1","609JZ",201819,"Q3",16412,8066,1899,2496,1562,1902,177,557
"1440","RA1","609JZ",201819,"Q4",16311,8026,1888,2474,1540,1895,179,575
"1441","NA1","609SB",201516,"Q1",5493,2723,704,806,657,534,38,199
"1442","NA1","609SB",201516,"Q2",5542,2761,709,821,670,539,38,175
"1443","NA1","609SB",201516,"Q3",5564,2772,712,832,657,541,39,170
"1444","NA1","609SB",201516,"Q4",5565,2768,713,828,635,544,39,169
"1445","NA1","609SB",201617,"Q1",5587,2779,715,832,647,543,40,162
"1446","NA1","609SB",201617,"Q2",5631,2802,721,841,646,535,40,169
"1447","NA1","609SB",201617,"Q3",5652,2817,724,840,643,538,40,174
"1448","NA1","609SB",201617,"Q4",5659,2813,724,836,633,540,39,213
"1449","NA1","609SB",201718,"Q1",5697,2838,729,860,624,547,39,188
"1450","NA1","609SB",201718,"Q2",5764,2876,737,882,626,556,40,199
"1451","NA1","609SB",201718,"Q3",5791,2888,740,895,610,555,41,181
"1452","NA1","609SB",201718,"Q4",5783,2866,739,907,602,544,37,176
"1453","NA1","609SB",201819,"Q1",5783,2869,740,894,609,547,36,212
"1454","NA1","609SB",201819,"Q2",5814,2883,744,910,597,563,36,188
"1455","NA1","609SB",201819,"Q3",5913,2923,758,942,595,580,37,207
"1456","NA1","609SB",201819,"Q4",5918,2938,759,958,577,587,36,192
"1457","PA1","6102NZ",201516,"Q1",3514,1756,427,558,396,285,25,112
"1458","PA1","6102NZ",201516,"Q2",3492,1748,424,545,392,287,24,117
"1459","PA1","6102NZ",201516,"Q3",3497,1755,425,557,392,288,24,119
"1460","PA1","6102NZ",201516,"Q4",3509,1762,426,565,382,290,24,98
"1461","PA1","6102NZ",201617,"Q1",3514,1762,427,568,380,291,24,107
"1462","PA1","6102NZ",201617,"Q2",3494,1751,425,565,376,287,23.33333333,98
"1463","PA1","6102NZ",201617,"Q3",3488,1754,424,563,380,286,22,98
"1464","PA1","6102NZ",201617,"Q4",3481,1757,423,566,373,285,22,120
"1465","PA1","6102NZ",201718,"Q1",3485,1755,423,565,380,281,23.33333333,133
"1466","PA1","6102NZ",201718,"Q2",3478,1749,422,564,377,274,24,113
"1467","PA1","6102NZ",201718,"Q3",3490,1765,423,576,374,275,24,99
"1468","PA1","6102NZ",201718,"Q4",3487,1765,423,573,374,279,24,111
"1469","PA1","6102NZ",201819,"Q1",3487,1765,423,575,372,279,25,120
"1470","PA1","6102NZ",201819,"Q2",3493,1772,424,576,376,284,23.66666667,120
"1471","PA1","6102NZ",201819,"Q3",3473,1762,422,578,369,286,23.33333333,117
"1472","PA1","6102NZ",201819,"Q4",3455,1754,420,575,364,291,24,99
"1473","OA1","627WY",201516,"Q1",8904,4379,1176,1343,1083,937,179,307
"1474","OA1","627WY",201516,"Q2",8912,4377,1176,1339,1085,942,181.3333333,300
"1475","OA1","627WY",201516,"Q3",8951,4401,1180,1354,1094,948,182.6666667,280
"1476","OA1","627WY",201516,"Q4",8985,4435,1185,1360,1085,956,187,289
"1477","OA1","627WY",201617,"Q1",9009,4442,1188,1358,1082,963,189,336
"1478","OA1","627WY",201617,"Q2",9046,4461,1194,1362,1070,966,188,313
"1479","OA1","627WY",201617,"Q3",9062,4466,1196,1362,1048,983,189,293
"1480","OA1","627WY",201617,"Q4",9057,4467,1196,1363,1025,976,188,296
"1481","OA1","627WY",201718,"Q1",9068,4474,1197,1373,1015,984,204.6666667,315
"1482","OA1","627WY",201718,"Q2",9102,4473,1202,1385,1025,989,208,299
"1483","OA1","627WY",201718,"Q3",9149,4500,1208,1387,1012,1016,212,308
"1484","OA1","627WY",201718,"Q4",9157,4500,1208,1381,1008,1034,213.3333333,320
"1485","OA1","627WY",201819,"Q1",9206,4520,1214,1370,1008,1051,214.6666667,354
"1486","OA1","627WY",201819,"Q2",9270,4533,1223,1383,1008,1062,218,332
"1487","OA1","627WY",201819,"Q3",9297,4543,1225,1394,991,1078,218.3333333,323
"1488","OA1","627WY",201819,"Q4",9347,4569,1230,1399,970,1100,221,362
"1489","OA1","670SZ",201516,"Q1",2142,1081,293,341,212,240,25,64
"1490","OA1","670SZ",201516,"Q2",2126,1077,290,338,210,239,25,87
"1491","OA1","670SZ",201516,"Q3",2108,1061,287,342,199,237,25,76
"1492","OA1","670SZ",201516,"Q4",2086,1049,284,339,192,236,24,84
"1493","OA1","670SZ",201617,"Q1",2073,1046,283,330,198,240,23,81
"1494","OA1","670SZ",201617,"Q2",2062,1038,281,328,199,236,23,60
"1495","OA1","670SZ",201617,"Q3",2053,1036,280,327,197,239,24,62
"1496","OA1","670SZ",201617,"Q4",2062,1035,282,332,196,236,24,75
"1497","OA1","670SZ",201718,"Q1",2076,1037,283,333,196,258,23.33333333,80
"1498","OA1","670SZ",201718,"Q2",2073,1034,283,326,198,259,24,55
"1499","OA1","670SZ",201718,"Q3",2072,1039,283,325,196,257,23.33333333,65
"1500","OA1","670SZ",201718,"Q4",2067,1030,282,327,187,254,23,71
"1501","OA1","670SZ",201819,"Q1",2090,1038,285,331,184,275,23,75
"1502","OA1","670SZ",201819,"Q2",2098,1037,286,334,181,285,23,65
"1503","OA1","670SZ",201819,"Q3",2091,1029,285,330,183,293,24,73
"1504","OA1","670SZ",201819,"Q4",2113,1042,288,335,190,290,24,76
"1505","KA1","671ZF",201516,"Q1",10792,5310,1409,1556,1117,1171,102,366
"1506","KA1","671ZF",201516,"Q2",10828,5329,1414,1565,1112,1191,103,350
"1507","KA1","671ZF",201516,"Q3",10886,5367,1422,1574,1120,1201,102,360
"1508","KA1","671ZF",201516,"Q4",10914,5378,1426,1586,1115,1216,102,362
"1509","KA1","671ZF",201617,"Q1",10976,5410,1434,1602,1124,1226,103,385
"1510","KA1","671ZF",201617,"Q2",10959,5400,1430,1593,1123,1230,103,371
"1511","KA1","671ZF",201617,"Q3",10956,5409,1429,1598,1108,1241,110,358
"1512","KA1","671ZF",201617,"Q4",10963,5412,1430,1601,1084,1265,111.3333333,363
"1513","KA1","671ZF",201718,"Q1",10925,5381,1425,1585,1074,1269,102,374
"1514","KA1","671ZF",201718,"Q2",10864,5348,1417,1593,1062,1264,102,384
"1515","KA1","671ZF",201718,"Q3",10861,5340,1416,1602,1058,1248,102,363
"1516","KA1","671ZF",201718,"Q4",10786,5311,1406,1592,1040,1249,102,374
"1517","KA1","671ZF",201819,"Q1",10690,5269,1394,1576,1025,1232,102,371
"1518","KA1","671ZF",201819,"Q2",10641,5263,1387,1565,1018,1242,100,364
"1519","KA1","671ZF",201819,"Q3",10631,5253,1386,1568,1010,1250,100,364
"1520","KA1","671ZF",201819,"Q4",10585,5241,1381,1558,987,1247,100,373
"1521","JA1","6810HN",201516,"Q1",16520,8106,2111,2823,1870,1318,137,543
"1522","JA1","6810HN",201516,"Q2",16533,8102,2112,2851,1852,1328,137,520
"1523","JA1","6810HN",201516,"Q3",16542,8114,2113,2868,1834,1357,136,532
"1524","JA1","6810HN",201516,"Q4",16501,8090,2106,2858,1821,1358,134,527
"1525","JA1","6810HN",201617,"Q1",16487,8086,2104,2864,1800,1363,136,543
"1526","JA1","6810HN",201617,"Q2",16510,8112,2107,2859,1800,1380,137,541
"1527","JA1","6810HN",201617,"Q3",16562,8155,2113,2871,1785,1413,137,532
"1528","JA1","6810HN",201617,"Q4",16582,8172,2117,2862,1770,1428,139,529
"1529","JA1","6810HN",201718,"Q1",16649,8220,2127,2869,1799,1457,137,551
"1530","JA1","6810HN",201718,"Q2",16655,8226,2128,2881,1802,1473,138,540
"1531","JA1","6810HN",201718,"Q3",16605,8215,2121,2839,1792,1481,137,530
"1532","JA1","6810HN",201718,"Q4",16586,8199,2119,2846,1770,1482,138,537
"1533","JA1","6810HN",201819,"Q1",16492,8161,2107,2821,1773,1473,137,566
"1534","JA1","6810HN",201819,"Q2",16446,8134,2101,2816,1765,1467,138.6666667,546
"1535","JA1","6810HN",201819,"Q3",16388,8093,2093,2804,1733,1472,143,528
"1536","JA1","6810HN",201819,"Q4",16282,8015,2079,2790,1687,1486,142,534
"1537","IA1","682VU",201516,"Q1",8522,4355,962,1196,1055,861,200,284
"1538","IA1","682VU",201516,"Q2",8577,4370,967,1225,1046,871,201,295
"1539","IA1","682VU",201516,"Q3",8659,4414,976,1261,1045,875,202.6666667,280
"1540","IA1","682VU",201516,"Q4",8620,4403,973,1252,1029,869,202,305
"1541","IA1","682VU",201617,"Q1",8615,4388,973,1259,1033,850,206.6666667,289
"1542","IA1","682VU",201617,"Q2",8590,4363,972,1256,1023,848,199,282
"1543","IA1","682VU",201617,"Q3",8545,4349,968,1256,1013,853,194,283
"1544","IA1","682VU",201617,"Q4",8496,4335,962,1241,1000,861,200,299
"1545","IA1","682VU",201718,"Q1",8498,4328,963,1249,991,873,200.6666667,299
"1546","IA1","682VU",201718,"Q2",8515,4336,965,1254,992,877,198.3333333,302
"1547","IA1","682VU",201718,"Q3",8537,4337,967,1254,977,864,185.3333333,302
"1548","IA1","682VU",201718,"Q4",8526,4329,966,1243,964,879,178.6666667,298
"1549","IA1","682VU",201819,"Q1",8563,4341,969,1249,976,880,182.6666667,342
"1550","IA1","682VU",201819,"Q2",8600,4353,973,1264,962,882,180.3333333,310
"1551","IA1","682VU",201819,"Q3",8675,4395,982,1275,967,890,187,313
"1552","IA1","682VU",201819,"Q4",13224,6750,1498,1837,1335,1398,284,476
"1553","TA1","686NK",201516,"Q1",6104,2951,736,848,563,885,138,216
"1554","TA1","686NK",201516,"Q2",6144,2972,741,852,576,880,140,225
"1555","TA1","686NK",201516,"Q3",6200,2986,747,855,602,875,142,211
"1556","TA1","686NK",201516,"Q4",6210,2986,748,854,600,871,143,206
"1557","TA1","686NK",201617,"Q1",6231,2994,752,855,591,874,143.3333333,210
"1558","TA1","686NK",201617,"Q2",6275,3006,759,864,598,882,145.3333333,224
"1559","TA1","686NK",201617,"Q3",6315,3031,764,871,594,887,145,213
"1560","TA1","686NK",201617,"Q4",6322,3034,764,883,589,886,142.6666667,234
"1561","TA1","686NK",201718,"Q1",6282,3021,760,880,577,870,140,226
"1562","TA1","686NK",201718,"Q2",6355,3049,769,898,574,879,137.3333333,253
"1563","TA1","686NK",201718,"Q3",6393,3072,773,919,572,870,136,220
"1564","TA1","686NK",201718,"Q4",6422,3099,776,931,564,872,136.6666667,232
"1565","TA1","686NK",201819,"Q1",6483,3144,784,928,578,863,137,247
"1566","TA1","686NK",201819,"Q2",6532,3171,789,931,586,870,143,237
"1567","TA1","686NK",201819,"Q3",6570,3202,794,937,589,885,153,233
"1568","TA1","686NK",201819,"Q4",6543,3182,791,939,565,876,154,254
"1569","SA1","689XP",201516,"Q1",16671,8152,2085,2913,1934,1146,145,556
"1570","SA1","689XP",201516,"Q2",16663,8145,2082,2918,1936,1159,183,544
"1571","SA1","689XP",201516,"Q3",16654,8131,2082,2918,1927,1167,183.3333333,516
"1572","SA1","689XP",201516,"Q4",16675,8143,2084,2907,1954,1183,183,538
"1573","SA1","689XP",201617,"Q1",16696,8149,2086,2895,1943,1190,183,547
"1574","SA1","689XP",201617,"Q2",16718,8154,2088,2887,1948,1199,183.6666667,557
"1575","SA1","689XP",201617,"Q3",16708,8162,2086,2864,1950,1194,185,520
"1576","SA1","689XP",201617,"Q4",16682,8168,2084,2838,1938,1217,184,556
"1577","SA1","689XP",201718,"Q1",16684,8161,2082,2829,1916,1233,186,561
"1578","SA1","689XP",201718,"Q2",16737,8195,2089,2851,1910,1239,186,547
"1579","SA1","689XP",201718,"Q3",16722,8201,2090,2818,1920,1250,186,535
"1580","SA1","689XP",201718,"Q4",16757,8223,2094,2811,1904,1258,185,557
"1581","SA1","689XP",201819,"Q1",16835,8282,2104,2818,1915,1271,186,577
"1582","SA1","689XP",201819,"Q2",16916,8332,2113,2823,1915,1309,188,575
"1583","SA1","689XP",201819,"Q3",17022,8389,2126,2819,1932,1340,189,568
"1584","SA1","689XP",201819,"Q4",17125,8442,2139,2834,1924,1358,190,580
"1585","SA1","7010ZH",201516,"Q1",2259,1170,277,408,211,204,20,58
"1586","SA1","7010ZH",201516,"Q2",2255,1171,276,408,209,204,21,85
"1587","SA1","7010ZH",201516,"Q3",2248,1166,275,411,205,207,21,75
"1588","SA1","7010ZH",201516,"Q4",2230,1162,273,410,197,206,21,86
"1589","SA1","7010ZH",201617,"Q1",2248,1172,275,415,204,205,21,70
"1590","SA1","7010ZH",201617,"Q2",2247,1172,275,408,210,204,21,63
"1591","SA1","7010ZH",201617,"Q3",2257,1181,276,415,213,208,21,74
"1592","SA1","7010ZH",201617,"Q4",2291,1201,280,430,208,210,21,63
"1593","SA1","7010ZH",201718,"Q1",2319,1213,284,432,218,209,22,76
"1594","SA1","7010ZH",201718,"Q2",2331,1221,286,435,223,206,22,85
"1595","SA1","7010ZH",201718,"Q3",2296,1208,281,433,209,206,22,68
"1596","SA1","7010ZH",201718,"Q4",2316,1212,284,430,210,209,21,95
"1597","SA1","7010ZH",201819,"Q1",2313,1214,283,426,208,210,21,71
"1598","SA1","7010ZH",201819,"Q2",2301,1207,281,413,210,211,21,74
"1599","SA1","7010ZH",201819,"Q3",2303,1210,281,410,215,215,21,72
"1600","SA1","7010ZH",201819,"Q4",2315,1219,282,416,223,208,21,77
"1601","EA1","702UQ",201516,"Q1",5274,2564,567,680,392,657,37,173
"1602","EA1","702UQ",201516,"Q2",5279,2573,568,672,394,669,37,191
"1603","EA1","702UQ",201516,"Q3",5300,2582,571,669,406,673,38,176
"1604","EA1","702UQ",201516,"Q4",5287,2589,569,663,393,673,37,177
"1605","EA1","702UQ",201617,"Q1",5272,2581,568,665,389,678,37,176
"1606","EA1","702UQ",201617,"Q2",5256,2569,566,666,395,679,37,188
"1607","EA1","702UQ",201617,"Q3",5580,2727,602,701,420,749,40,198
"1608","EA1","702UQ",201617,"Q4",5669,2780,613,715,416,752,41,189
"1609","EA1","702UQ",201718,"Q1",5653,2776,612,703,415,749,41,178
"1610","EA1","702UQ",201718,"Q2",5668,2791,613,700,425,747,41,190
"1611","EA1","702UQ",201718,"Q3",5696,2803,617,698,423,756,42,175
"1612","EA1","702UQ",201718,"Q4",5724,2816,619,700,422,758,42,194
"1613","EA1","702UQ",201819,"Q1",5726,2815,620,702,428,763,42,180
"1614","EA1","702UQ",201819,"Q2",5726,2819,620,702,416,774,42,178
"1615","EA1","702UQ",201819,"Q3",5738,2818,621,708,406,785,42,188
"1616","EA1","702UQ",201819,"Q4",5765,2832,623,721,406,795,42,183
"1617","EA1","71010CN",201516,"Q1",13222,6491,1712,2127,1622,1012,139,462
"1618","EA1","71010CN",201516,"Q2",13223,6469,1712,2145,1615,1012,139.3333333,443
"1619","EA1","71010CN",201516,"Q3",13202,6469,1709,2111,1615,1015,139,448
"1620","EA1","71010CN",201516,"Q4",13232,6483,1713,2118,1608,1031,139,439
"1621","EA1","71010CN",201617,"Q1",13247,6500,1716,2124,1612,1035,141,478
"1622","EA1","71010CN",201617,"Q2",13227,6486,1714,2145,1588,1032,140.3333333,459
"1623","EA1","71010CN",201617,"Q3",13214,6482,1713,2150,1578,1028,140,452
"1624","EA1","71010CN",201617,"Q4",13186,6460,1709,2146,1569,1033,140,457
"1625","EA1","71010CN",201718,"Q1",13120,6431,1700,2102,1558,1026,136,449
"1626","EA1","71010CN",201718,"Q2",13112,6431,1700,2092,1541,1023,136,429
"1627","EA1","71010CN",201718,"Q3",13155,6446,1705,2097,1530,1035,136,406
"1628","EA1","71010CN",201718,"Q4",13114,6411,1701,2108,1483,1038,135,436
"1629","EA1","71010CN",201819,"Q1",13172,6432,1708,2137,1485,1030,136,449
"1630","EA1","71010CN",201819,"Q2",13228,6462,1717,2143,1507,1031,136,461
"1631","EA1","71010CN",201819,"Q3",13239,6469,1718,2151,1488,1026,135.6666667,410
"1632","EA1","71010CN",201819,"Q4",13296,6498,1725,2183,1490,1018,138,458
"1633","EA1","7101OG",201516,"Q1",10933,5297,1490,1878,1294,940,125,385
"1634","EA1","7101OG",201516,"Q2",10952,5298,1493,1883,1288,951,125,372
"1635","EA1","7101OG",201516,"Q3",10970,5320,1496,1861,1296,966,124,359
"1636","EA1","7101OG",201516,"Q4",10990,5345,1498,1850,1282,980,126,363
"1637","EA1","7101OG",201617,"Q1",11020,5357,1502,1852,1304,968,126,391
"1638","EA1","7101OG",201617,"Q2",11086,5391,1511,1872,1306,985,128,377
"1639","EA1","7101OG",201617,"Q3",11111,5412,1515,1878,1281,1014,128,372
"1640","EA1","7101OG",201617,"Q4",11124,5427,1517,1878,1283,1020,128,381
"1641","EA1","7101OG",201718,"Q1",11153,5433,1520,1905,1270,1019,130.3333333,393
"1642","EA1","7101OG",201718,"Q2",11184,5429,1524,1896,1270,1036,129,369
"1643","EA1","7101OG",201718,"Q3",11234,5446,1531,1914,1278,1043,126,359
"1644","EA1","7101OG",201718,"Q4",11291,5475,1538,1932,1268,1027,127.3333333,346
"1645","EA1","7101OG",201819,"Q1",11340,5503,1544,1937,1270,1027,128,393
"1646","EA1","7101OG",201819,"Q2",11439,5549,1557,1953,1280,1031,168,371
"1647","EA1","7101OG",201819,"Q3",11475,5575,1561,1946,1285,1045,170,374
"1648","EA1","7101OG",201819,"Q4",11500,5599,1565,1948,1286,1038,170,395
"1649","EA1","7107GD",201516,"Q1",8904,4236,1078,1317,893,962,100,307
"1650","EA1","7107GD",201516,"Q2",8912,4239,1079,1308,899,977,100,330
"1651","EA1","7107GD",201516,"Q3",8909,4238,1080,1298,891,991,101,294
"1652","EA1","7107GD",201516,"Q4",8809,4201,1066,1261,854,988,100,312
"1653","EA1","7107GD",201617,"Q1",8792,4190,1064,1266,848,992,101,304
"1654","EA1","7107GD",201617,"Q2",8800,4200,1064,1254,832,1000,101,308
"1655","EA1","7107GD",201617,"Q3",8800,4209,1062,1260,822,1008,101,294
"1656","EA1","7107GD",201617,"Q4",8763,4181,1056,1253,813,1012,101,300
"1657","EA1","7107GD",201718,"Q1",8785,4199,1060,1259,817,1017,100,291
"1658","EA1","7107GD",201718,"Q2",8769,4200,1057,1233,820,1024,101,294
"1659","EA1","7107GD",201718,"Q3",8759,4187,1055,1217,823,1035,91,276
"1660","EA1","7107GD",201718,"Q4",8754,4189,1055,1202,817,1048,91,296
"1661","EA1","7107GD",201819,"Q1",8749,4178,1053,1182,816,1050,91,287
"1662","EA1","7107GD",201819,"Q2",8782,4192,1059,1169,833,1076,91,297
"1663","EA1","7107GD",201819,"Q3",8919,4270,1077,1232,827,1113,93,292
"1664","EA1","7107GD",201819,"Q4",18366,8913,2202,2500,1726,2271,211,629
"1665","EA1","716RP",201516,"Q1",10839,5356,1081,1492,1142,1349,55.33333333,388
"1666","EA1","716RP",201516,"Q2",10838,5354,1081,1494,1145,1354,56,368
"1667","EA1","716RP",201516,"Q3",10846,5371,1082,1494,1156,1363,56.33333333,368
"1668","EA1","716RP",201516,"Q4",10783,5340,1075,1488,1120,1368,57,361
"1669","EA1","716RP",201617,"Q1",10756,5325,1073,1484,1106,1370,56,384
"1670","EA1","716RP",201617,"Q2",10709,5306,1068,1465,1117,1372,56,384
"1671","EA1","716RP",201617,"Q3",10668,5287,1064,1445,1119,1381,56,373
"1672","EA1","716RP",201617,"Q4",10624,5264,1060,1452,1087,1390,72.33333333,380
"1673","EA1","716RP",201718,"Q1",10574,5234,1055,1452,1092,1379,104,333
"1674","EA1","716RP",201718,"Q2",10555,5223,1053,1443,1092,1384,105,352
"1675","EA1","716RP",201718,"Q3",10549,5219,1052,1431,1075,1396,104,334
"1676","EA1","716RP",201718,"Q4",10456,5178,1043,1406,1060,1384,104,361
"1677","EA1","716RP",201819,"Q1",10335,5105,1030,1397,1047,1369,103,354
"1678","EA1","716RP",201819,"Q2",10275,5074,1024,1385,1046,1355,103,346
"1679","EA1","716RP",201819,"Q3",10153,5027,1010,1358,1027,1367,101,321
"1680","EA1","716RP",201819,"Q4",10108,5007,1006,1361,996,1377,101,357
"1681","EA1","7210PS",201516,"Q1",4527,2210,467,500,383,560,4,157
"1682","EA1","7210PS",201516,"Q2",4537,2208,468,505,380,563,4,146
"1683","EA1","7210PS",201516,"Q3",4546,2209,469,494,376,571,4,156
"1684","EA1","7210PS",201516,"Q4",4501,2196,464,477,375,588,4,171
"1685","EA1","7210PS",201617,"Q1",4478,2181,462,475,372,590,4,164
"1686","EA1","7210PS",201617,"Q2",4457,2165,460,467,376,591,4,139
"1687","EA1","7210PS",201617,"Q3",4455,2167,460,462,370,601,4,138
"1688","EA1","7210PS",201617,"Q4",4428,2150,457,451,349,605,4,140
"1689","EA1","7210PS",201718,"Q1",4454,2154,459,463,351,610,4,136
"1690","EA1","7210PS",201718,"Q2",4415,2138,455,460,344,604,3,128
"1691","EA1","7210PS",201718,"Q3",4451,2152,459,471,347,608,3,104
"1692","EA1","7210PS",201718,"Q4",4446,2147,459,478,344,604,3,125
"1693","EA1","7210PS",201819,"Q1",4389,2122,453,464,344,615,3,126
"1694","EA1","7210PS",201819,"Q2",4451,2162,459,480,351,627,3,141
"1695","EA1","7210PS",201819,"Q3",4463,2177,461,470,357,626,3,120
"1696","EA1","7210PS",201819,"Q4",4468,2176,461,478,343,635,3,128
"1697","EA1","743IC",201516,"Q1",13792,6840,1787,2362,1789,1074,188,483
"1698","EA1","743IC",201516,"Q2",13892,6898,1799,2381,1806,1084,191.6666667,470
"1699","EA1","743IC",201516,"Q3",13950,6920,1807,2390,1824,1075,193,464
"1700","EA1","743IC",201516,"Q4",14004,6941,1815,2422,1817,1075,195,467
"1701","EA1","743IC",201617,"Q1",14057,6967,1823,2433,1821,1072,193,494
"1702","EA1","743IC",201617,"Q2",14165,7011,1838,2497,1822,1063,193,495
"1703","EA1","743IC",201617,"Q3",14242,7053,1847,2512,1807,1073,193,494
"1704","EA1","743IC",201617,"Q4",14230,7039,1846,2503,1787,1082,192,496
"1705","EA1","743IC",201718,"Q1",14319,7069,1858,2541,1777,1081,193,483
"1706","EA1","743IC",201718,"Q2",14310,7065,1858,2526,1758,1078,187.3333333,453
"1707","EA1","743IC",201718,"Q3",14336,7072,1860,2524,1739,1086,182,455
"1708","EA1","743IC",201718,"Q4",14372,7090,1865,2555,1722,1088,182.6666667,468
"1709","EA1","743IC",201819,"Q1",14356,7094,1863,2559,1690,1083,185,497
"1710","EA1","743IC",201819,"Q2",23205,11322,3014,4093,2635,1831,289,798
"1711","EA1","743IC",201819,"Q3",23192,11324,3011,4058,2599,1844,284,779
"1712","EA1","743IC",201819,"Q4",23256,11364,3017,4095,2614,1833,281,810
"1713","EA1","751LW",201516,"Q1",7005,3374,743,1084,724,858,69,251
"1714","EA1","751LW",201516,"Q2",7041,3395,746,1091,734,875,69,240
"1715","EA1","751LW",201516,"Q3",7080,3420,750,1085,754,885,70.33333333,256
"1716","EA1","751LW",201516,"Q4",7134,3440,756,1105,750,893,71,259
"1717","EA1","751LW",201617,"Q1",7120,3443,752,1099,749,892,69,244
"1718","EA1","751LW",201617,"Q2",7157,3460,756,1103,756,889,52,243
"1719","EA1","751LW",201617,"Q3",7212,3489,763,1136,755,900,52,233
"1720","EA1","751LW",201617,"Q4",7231,3505,764,1131,730,901,59.66666667,257
"1721","EA1","751LW",201718,"Q1",7286,3536,770,1150,723,909,74,235
"1722","EA1","751LW",201718,"Q2",7314,3548,773,1149,736,914,74,244
"1723","EA1","751LW",201718,"Q3",7326,3555,774,1135,739,927,75,228
"1724","EA1","751LW",201718,"Q4",7353,3564,776,1146,712,944,76,223
"1725","EA1","751LW",201819,"Q1",7399,3589,782,1154,724,951,77,256
"1726","EA1","751LW",201819,"Q2",7427,3598,784,1152,755,965,77,246
"1727","EA1","751LW",201819,"Q3",7537,3655,793,1167,768,971,78,247
"1728","EA1","751LW",201819,"Q4",7558,3667,795,1185,755,969,78,237
"1729","EA1","752NG",201516,"Q1",6303,3106,803,1055,782,524,86,217
"1730","EA1","752NG",201516,"Q2",6318,3117,804,1045,793,519,86,201
